setname	LRT_pvalue	UNI_pvalue
YLR335W	0.3024	0.3624
YBL048W	0.3026	0.2393
YDR279W	0.3034	0.4158
YLR362W	0.3038	0.3345
YDR076W	0.3042	0.3089
YER147C	0.3061	0.3308
YOR249C	0.3064	0.3145
YMR274C	0.3065	0.3285
YPL199C	0.3073	0.2923
YBR215W	0.3075	0.3573
YDR528W	0.3075	0.3421
YKR098C	0.3079	0.2786
YDR392W	0.3084	0.3422
YGL113W	0.3084	0.2875
YIL018W	0.3091	0.325
YKL020C	0.3091	0.2854
YGR144W	0.3097	0.1148
YER007W	0.3096	0.3183
YOR250C	0.3097	0.2891
YPL101W	0.3098	0.3383
YIL016W	0.3101	0.3254
YPL189C-A	0.3104	0.2846
YHR199C	0.3108	0.3606
YOL028C	0.312	0.3534
YDR347W	0.3124	0.4113
YDR286C	0.3126	0.2786
YPR053C	0.3127	0.2252
YBL002W	0.3131	0.2824
YPL235W	0.3147	0.2982
YMR292W	0.315	0.2795
YBL003C	0.3151	0.3164
YML037C	0.3153	0.4462
YFL023W	0.316	0.3512
YOL059W	0.3155	0.3905
YNL097C-B	0.316	0.3579
YPR188C	0.3161	0.2645
YNL271C	0.3165	0.4101
YLR212C	0.3174	0.2636
YPR034W	0.317	0.4538
YOR126C	0.3174	0.3702
YPL210C	0.3181	0.354
YDR386W	0.3188	0.2603
YMR033W	0.3193	0.4299
YMR094W	0.3195	0.3697
YKR078W	0.3196	0.2771
YJL093C	0.3213	0.3835
YAL034W-A	0.3209	0.3994
YPR187W	0.3213	0.3178
YBL058W	0.3225	0.403
YDR471W	0.3228	0.2346
YMR169C	0.324	0.3656
YIL143C	0.3252	0.351
YOR059C	0.3253	0.2717
YOR350C	0.3254	0.5356
YGR188C	0.3256	0.3194
YIL002C	0.3268	0.3388
YLR154W-F	0.3269	0.3477
YHR129C	0.327	0.3953
YDL061C	0.3272	0.287
YGL151W	0.3282	0.3604
YNL170W	0.3283	0.2945
YNR022C	0.3284	0.1599
YHR072W-A	0.3289	0.2976
YKL001C	0.3297	0.3862
YOR171C	0.331	0.3854
YIL027C	0.3313	0.4454
YHR069C-A	0.3318	0.1999
YOR127W	0.3328	0.3757
YGL006W	0.333	0.2794
YAL058W	0.3343	0.3123
YHR133C	0.3344	0.3769
YPR117W	0.3345	0.2932
YGL243W	0.3346	0.3673
YGR171C	0.3346	0.4118
YPR146C	0.3355	0.4208
YDR246W	0.336	0.2084
YER166W	0.3362	0.3279
YIL067C	0.3363	0.3716
YJL170C	0.3369	0.3299
YAL016W	0.337	0.3456
YGL092W	0.3371	0.3623
YHL033C	0.3374	0.368
YER110C	0.3377	0.2818
YGL031C	0.3379	0.1986
YLR186W	0.3381	0.3469
YEL032W	0.3382	0.3856
YER053C-A	0.3382	0.2497
YMR195W	0.3392	0.3576
YPR044C	0.3399	0.4398
YGR017W	0.3401	0.4603
YJR013W	0.3402	0.4698
YOL012C	0.3404	0.3049
YOL125W	0.3411	0.2043
YBR233W-A	0.3411	0.3273
YPL202C	0.3406	0.3911
YOR034C-A	0.3411	0.3003
YDL194W	0.3412	0.3236
YDR334W	0.3417	0.3853
YPL142C	0.3417	0.4054
YKL065W-A	0.3422	0.3848
YJL203W	0.3426	0.3595
YER093C	0.3428	0.3398
YNR063W	0.3429	0.4769
YGL012W	0.3431	0.3589
YLR163C	0.3437	0.3949
YHR101C	0.3441	0.3784
YMR264W	0.3443	0.4658
YPL149W	0.3444	0.2648
YNL002C	0.3446	0.3282
YJL097W	0.3447	0.4206
YBR293W	0.345	0.3677
YBR267W	0.3453	0.328
YHR071W	0.3458	0.2994
YIL139C	0.3456	0.4336
YKL190W	0.3458	0.2954
YLR144C	0.3462	0.2011
YKL198C	0.3468	0.3868
YNR019W	0.3469	0.4241
YOR159C	0.3469	0.3078
YNL075W	0.3472	0.3061
YIR011C	0.3474	0.3122
YPL127C	0.3493	0.2896
YOL106W	0.3503	0.3165
YGL156W	0.3513	0.38
YKR050W	0.3519	0.4043
YOL127W	0.3522	0.2194
YMR177W	0.3527	0.4016
YOR084W	0.3546	0.333
YMR207C	0.3551	0.3956
YLR290C	0.3566	0.3324
YGR260W	0.3567	0.4671
YPR102C	0.3569	0.3006
YGL141W	0.3572	0.3405
YLR267W	0.3576	0.2812
YMR049C	0.3578	0.3861
YBR278W	0.3581	0.2922
YGR271W	0.3584	0.3555
YGL238W	0.3586	0.3583
YOR119C	0.3586	0.4192
YOR317W	0.3589	0.3609
YIL030W-A	0.3591	0.4439
YNR034W-A	0.3594	0.3608
YIL030C	0.3597	0.356
YGR264C	0.3598	0.4647
YBL069W	0.3599	0.3933
YPR160W	0.3601	0.4606
YDR194C	0.3603	0.4699
YGL089C	0.3607	0.3254
YGR211W	0.3614	0.3805
YDR282C	0.3615	0.4094
YIR015W	0.3616	0.3894
YAR014C	0.3637	0.2826
YLR075W	0.3643	0.3612
YOL100W	0.3646	0.3343
YDR312W	0.3648	0.4207
YDR428C	0.3648	0.3802
YGR241C	0.3651	0.4315
YJR142W	0.3656	0.3239
YDR390C	0.3659	0.4291
YNR052C	0.366	0.2221
YLL058W	0.3669	0.3697
YOR124C	0.3669	0.3991
YDL045C	0.3672	0.3207
YFR045W	0.368	0.363
YIL070C	0.3682	0.3523
YKR048C	0.3688	0.311
YGR056W	0.3689	0.4888
YOR173W	0.3693	0.4353
YNL062C	0.3694	0.3571
YDL130W-A	0.37	0.4144
YJL016W	0.3702	0.2965
YEL005C	0.3706	0.2771
YER088C	0.3708	0.4494
YCR042C	0.3709	0.1969
YER023W	0.371	0.3649
YPL169C	0.3711	0.4474
YML015C	0.372	0.4417
YOR005C	0.3721	0.3554
YFR018C	0.3727	0.4297
YDR159W	0.3728	0.3843
YNR060W	0.3736	0.4429
YLR032W	0.3737	0.4002
YNL103W	0.374	0.4523
YDR361C	0.3742	0.4055
YPR170W-B	0.3744	0.4333
YIL121W	0.3746	0.3822
YLR361C	0.3752	0.3912
YFR003C	0.3755	0.372
YCL057W	0.3762	0.219
YDR028C	0.3763	0.3841
YIL005W	0.3767	0.4301
YGR069W	0.377	0.3767
YBR128C	0.3786	0.4495
YIL068C	0.3786	0.3404
YER137C	0.3787	0.2971
YER147C-A	0.379	0.4409
YBL107C	0.3795	0.4056
YIL091C	0.3791	0.428
YDR293C	0.3796	0.4097
YIL035C	0.3795	0.4253
YDR483W	0.3796	0.4887
YNL272C	0.3802	0.3329
YNL191W	0.3814	0.4433
YDR484W	0.3833	0.1671
YEL030W	0.3821	0.3854
YIL127C	0.3833	0.3721
YNL293W	0.3834	0.2868
YLR106C	0.3838	0.4589
YPL018W	0.3838	0.5008
YMR286W	0.384	0.2713
YLR130C	0.3856	0.329
YKL156W	0.3858	0.4508
YKR058W	0.3861	0.4282
YLR305C	0.3872	0.435
YLR242C	0.3882	0.4758
YOL015W	0.3882	0.2299
YIL138C	0.389	0.4154
YDL122W	0.3892	0.367
YIR009W	0.3893	0.3195
YOR239W	0.3895	0.3394
YNR041C	0.3898	0.5467
YOR298C-A	0.3903	0.4334
YKR028W	0.3906	0.3969
YOL010W	0.3917	0.27
YDR106W	0.3921	0.3411
YIL071C	0.3927	0.4686
YPR036W-A	0.3928	0.3801
YDR116C	0.3931	0.5099
YOR132W	0.3932	0.4348
YPR176C	0.3935	0.4511
YOR371C	0.3936	0.3904
YKL142W	0.3937	0.4315
YDL078C	0.3947	0.3421
YOL145C	0.3948	0.3673
YOR054C	0.3948	0.4122
YOR162C	0.3952	0.3633
YJL126W	0.3955	0.4749
YHR118C	0.3958	0.2267
YIL007C	0.3961	0.2264
YBR005W	0.3969	0.4458
YKR024C	0.397	0.4154
YKL149C	0.3973	0.5127
YBR108W	0.3976	0.2794
YGR152C	0.3977	0.4126
YBL068W	0.3978	0.5063
YGR137W	0.3981	0.4576
YLL044W	0.3989	0.4123
YLR062C	0.3999	0.3435
YBR111C	0.4003	0.3804
YPR075C	0.4003	0.2388
YGR231C	0.4006	0.3493
YMR278W	0.4007	0.4296
YNR038W	0.4007	0.3072
YLR436C	0.4011	0.4927
YDL233W	0.4015	0.2688
YGR034W	0.4017	0.4279
YCR069W	0.4018	0.4504
YER060W	0.4022	0.4975
YCL063W	0.4045	0.4595
YIL053W	0.4048	0.3778
YDR388W	0.4052	0.3651
YER148W	0.4066	0.5563
YNL224C	0.4073	0.3683
YMR128W	0.4077	0.3321
YBR258C	0.4079	0.3461
YFL028C	0.4081	0.414
YOR018W	0.4081	0.4596
YLL036C	0.4085	0.4238
YJL077W-B	0.4094	0.4674
YNL256W	0.4095	0.4526
YER043C	0.41	0.4638
YEL023C	0.4101	0.4309
YDL145C	0.4103	0.4917
YDR266C	0.4103	0.3772
YBR221C	0.4108	0.4152
YJR043C	0.4128	0.429
YNR040W	0.413	0.441
YOR227W	0.413	0.3391
YLR199C	0.4133	0.323
YNL076W	0.4138	0.2771
YDR213W	0.4148	0.3954
YGL161C	0.4144	0.4873
YPL006W	0.4148	0.3828
YGR004W	0.4151	0.4178
YBR216C	0.4154	0.3899
YLR197W	0.4155	0.4776
YMR179W	0.4155	0.4509
YHR160C	0.4162	0.5021
YDR189W	0.4164	0.4502
YGR249W	0.4169	0.4654
YKL073W	0.4171	0.5243
YGL142C	0.4173	0.4711
YBR172C	0.4174	0.4128
YMR309C	0.4197	0.4634
YCR005C	0.42	0.437
YPL093W	0.4204	0.415
YDL025C	0.4206	0.5095
YER059W	0.4206	0.3714
YLR387C	0.4208	0.3779
YOR087W	0.4211	0.3728
YJL049W	0.4214	0.4744
YGR162W	0.4219	0.4211
YCR047C	0.4225	0.4793
YER039C-A	0.4233	0.4284
YCL025C	0.4237	0.5719
YKL182W	0.4243	0.4837
YBR115C	0.4249	0.4148
YDR495C	0.4244	0.4913
YDR517W	0.4249	0.347
YHR074W	0.4263	0.4817
YOR052C	0.4266	0.4454
YGR074W	0.4268	0.2066
YJR063W	0.4273	0.3023
YLR386W	0.4288	0.4309
YNL148C	0.429	0.4079
YMR256C	0.4294	0.2912
YNL223W	0.4295	0.3529
YDR172W	0.4296	0.3843
YHL011C	0.4299	0.5672
YNL201C	0.4316	0.4294
YER161C	0.4317	0.5006
YHR187W	0.4324	0.5627
YIL147C	0.4329	0.4544
YNL330C	0.4338	0.413
YGR067C	0.434	0.2605
YCL029C	0.4342	0.4181
YML081W	0.4351	0.4197
YOR287C	0.4357	0.4417
YDL054C	0.4359	0.4964
YNL251C	0.4373	0.5175
YDR462W	0.4376	0.4851
YNL091W	0.4381	0.4264
YHR075C	0.4382	0.465
YJR019C	0.4383	0.4321
YGR284C	0.4387	0.6264
YKL145W	0.4387	0.5371
YBR047W	0.4388	0.5088
YPL004C	0.4392	0.4714
YNL026W	0.4404	0.4272
YCR072C	0.4405	0.4272
YDL108W	0.4409	0.4704
YHL002W	0.4417	0.4827
YLR170C	0.4419	0.4123
YER097W	0.4423	0.321
YBR225W	0.4436	0.3384
YMR235C	0.4439	0.4596
YPL219W	0.4442	0.4346
YJL131C	0.4454	0.4979
YPL009C	0.4459	0.3653
YOR244W	0.4468	0.2935
YDR130C	0.4475	0.3439
YEL019C	0.4482	0.4966
YOL003C	0.4482	0.3849
YGR216C	0.4488	0.3602
YDR115W	0.4495	0.4705
YDR300C	0.4495	0.5197
YGR096W	0.4503	0.4773
YER158W-A	0.4515	0.4652
YLR218C	0.4505	0.4783
YMR131C	0.4515	0.4782
YNL248C	0.4525	0.4841
YOR008C	0.4527	0.4879
YIL063C	0.453	0.3145
YBR265W	0.4532	0.3512
YMR154C	0.4541	0.4908
YIL141W	0.4546	0.5248
YBL034C	0.4547	0.429
YJL069C	0.4549	0.4716
YNR049C	0.4551	0.4905
YEL070W	0.456	0.4369
YLR123C	0.4563	0.4412
YOR158W	0.4566	0.5021
YIL001W	0.4573	0.5407
YPL104W	0.4581	0.5123
YGR113W	0.4584	0.5256
YOL022C	0.4586	0.4365
YDR434W	0.4591	0.4525
YGR269W	0.4594	0.4886
YPR037C	0.4596	0.4471
YMR303C	0.46	0.474
YNL189W	0.4604	0.4712
YMR239C	0.4624	0.4671
YML102W	0.4628	0.4887
YKL153W	0.4639	0.4691
YML029W	0.4651	0.5251
YGL068W	0.4652	0.6144
YOR312C	0.4659	0.4532
YBR218C	0.4665	0.3562
YBL066C	0.4673	0.561
YOR384W	0.4684	0.3433
YMR232W	0.4688	0.4985
YGR075C	0.469	0.5557
YOR243C	0.4691	0.3699
YMR037C	0.4698	0.5267
YNL045W	0.4699	0.5347
YNL285W	0.4701	0.3872
YLR103C	0.4704	0.4854
YJL138C	0.4711	0.3758
YOL081W	0.4713	0.4072
YJL076W	0.4716	0.5438
YPL157W	0.4724	0.4713
YMR218C	0.4732	0.4964
YNL233W	0.4739	0.2995
YBL092W	0.4741	0.2715
YGL095C	0.4758	0.574
YML100W	0.4781	0.5072
YER143W	0.479	0.4555
YIL026C	0.4787	0.5455
YML038C	0.479	0.6084
YJL194W	0.4792	0.5504
YNL039W	0.4796	0.5581
YGL133W	0.4798	0.1342
YMR214W	0.4801	0.4547
YGL108C	0.4813	0.4816
YNL150W	0.4807	0.6572
YOR074C	0.4813	0.4831
YGR169C-A	0.4814	0.3602
YBR276C	0.482	0.3244
YNL030W	0.4821	0.5047
YIL021W	0.4822	0.4633
YOR056C	0.4831	0.5252
YDR311W	0.4835	0.5163
YGR073C	0.4836	0.5881
YDL109C	0.4848	0.4434
YMR096W	0.4851	0.5614
YJL146W	0.4856	0.571
YMR192W	0.4866	0.5066
YER165W	0.4872	0.4398
YHR186C	0.4875	0.4926
YIL105C	0.4875	0.5645
YNR074C	0.4877	0.4877
YOR175C	0.4881	0.5083
YJL144W	0.4882	0.475
YHR148W	0.4886	0.5063
YOR304W	0.4893	0.5099
YKR100C	0.49	0.5259
YDR418W	0.4917	0.5299
YIL120W	0.4923	0.5233
YER078C	0.4926	0.4432
YCR028C-A	0.4929	0.4716
YFR009W-A	0.4931	0.3758
YBL022C	0.4942	0.4565
YLR034C	0.4937	0.4624
YGL111W	0.4942	0.564
YEL003W	0.4949	0.5158
YNL011C	0.4954	0.5482
YNL274C	0.4956	0.3552
YPR098C	0.4958	0.4457
YER134C	0.4959	0.4405
YGL013C	0.496	0.5813
YDR109C	0.4965	0.4451
YJR126C	0.4966	0.4927
YHR024C	0.4971	0.453
YLR314C	0.4975	0.5065
YEL045C	0.4987	0.6156
YPL260W	0.4992	0.3567
YOL039W	0.4993	0.6219
YGR153W	0.4994	0.539
YOR004W	0.5001	0.4575
YER068W	0.5004	0.5247
YPR135W	0.5005	0.5886
YNL035C	0.5012	0.5256
YOR217W	0.5013	0.5034
YGL135W	0.502	0.3005
YML128C	0.5023	0.4954
YDR052C	0.5027	0.4723
YDR449C	0.5029	0.5906
YBR142W	0.5044	0.4984
YMR072W	0.5053	0.5206
YDR499W	0.5061	0.5541
YPR133C	0.5062	0.5101
YIL006W	0.5068	0.5531
YDR379C-A	0.5071	0.4569
YNL036W	0.508	0.5487
YDR413C	0.5081	0.6271
YER093C-A	0.5081	0.6029
YER012W	0.5084	0.493
YKL176C	0.5085	0.5414
YNL267W	0.5085	0.4838
YDR153C	0.5111	0.3961
YBL068W-A	0.51	0.5517
YMR040W	0.5111	0.5829
YMR097C	0.512	0.5924
YLR102C	0.5127	0.5193
YDR538W	0.5128	0.5572
YJL207C	0.5143	0.4015
YPR168W	0.5162	0.5445
YGL129C	0.5164	0.4548
YML130C	0.5178	0.3871
YPL160W	0.5186	0.6015
YOR035C	0.5205	0.4801
YPL229W	0.5209	0.5208
YGR095C	0.5212	0.4136
YPL222W	0.5213	0.4889
YFR031C	0.5217	0.3692
YBR227C	0.5219	0.5943
YKR095W	0.5224	0.2464
YNL038W	0.523	0.6044
YPL049C	0.5234	0.4752
YGR122C-A	0.5247	0.7202
YNR003C	0.525	0.5624
YER061C	0.5259	0.5916
YER133W	0.5267	0.5946
YOL117W	0.5276	0.5885
YDR473C	0.5284	0.6099
YPR080W	0.5285	0.3489
YGL123C-A	0.5289	0.6601
YGR124W	0.5289	0.6254
YER082C	0.5308	0.6402
YBR247C	0.5311	0.5606
YPR087W	0.5314	0.2894
YDR394W	0.5322	0.5524
YOR360C	0.5337	0.598
YHR159W	0.5339	0.4892
YGL084C	0.5341	0.4541
YER003C	0.5349	0.5499
YJL030W	0.5349	0.5585
YKR073C	0.5351	0.6472
YMR190C	0.5352	0.5511
YGR221C	0.5358	0.5546
YGL150C	0.5368	0.6226
YKR001C	0.5368	0.6009
YBL093C	0.5375	0.5389
YBR099C	0.5377	0.5858
YDR184C	0.538	0.5972
YKL056C	0.5393	0.6258
YGL131C	0.5397	0.3692
YBR034C	0.5403	0.3429
YPL173W	0.5401	0.5824
YNL270C	0.5403	0.5453
YLR074C	0.5407	0.5568
YMR240C	0.5414	0.6072
YBR138C	0.5418	0.4853
YCR068W	0.5419	0.464
YDR410C	0.5422	0.4708
YLR166C	0.5422	0.5258
YNR065C	0.5425	0.5896
YDR026C	0.5433	0.5853
YCL048W-A	0.5439	0.4544
YCL043C	0.544	0.5433
YCR043C	0.5441	0.6491
YDR407C	0.5446	0.5277
YJR052W	0.5452	0.6109
YNL077W	0.5467	0.5219
YKR099W	0.5467	0.5393
YHR078W	0.546	0.5991
YNL244C	0.5467	0.4583
YML093W	0.5474	0.5752
YOL040C	0.5476	0.5026
YHR091C	0.5477	0.6531
YMR205C	0.5478	0.5276
YHR102W	0.5479	0.5045
YBR196C	0.5481	0.4759
YPR189W	0.5485	0.6715
YIL031W	0.5487	0.6625
YML107C	0.5488	0.558
YOR299W	0.5489	0.4599
YJR151C	0.5492	0.632
YPL247C	0.5496	0.5675
YKL078W	0.5509	0.5704
YPR144C	0.5512	0.6239
YDR486C	0.5518	0.5229
YBR086C	0.5519	0.5513
YLR131C	0.5521	0.4472
YHR098C	0.5529	0.6452
YDR202C	0.5536	0.3496
YPR161C	0.5538	0.6453
YNL182C	0.5542	0.448
YGL090W	0.5552	0.6846
YOR030W	0.5552	0.5905
YDL234C	0.5555	0.4382
YGR141W	0.5559	0.6657
YOR267C	0.5559	0.6398
YHR153C	0.556	0.5898
YDR206W	0.5562	0.6747
YNR057C	0.5562	0.6418
YMR304W	0.5573	0.5492
YKL039W	0.5571	0.6443
YPL081W	0.5573	0.6219
YBR295W	0.5578	0.5893
YKR004C	0.5583	0.4803
YGR123C	0.5585	0.6174
YOR335C	0.5588	0.5696
YMR120C	0.5592	0.6318
YHR019C	0.5598	0.6318
YLR372W	0.5601	0.6215
YLR142W	0.5603	0.5737
YHR041C	0.5604	0.497
YPL241C	0.5609	0.3834
YOL005C	0.5613	0.5687
YHR189W	0.5612	0.589
YOR191W	0.5613	0.6086
YKL203C	0.5623	0.5358
YCR002C	0.5634	0.6171
YJL034W	0.5635	0.5018
YLL035W	0.564	0.5575
YOL036W	0.5643	0.6459
YGR014W	0.5648	0.5831
YOL067C	0.5649	0.684
YMR251W	0.5654	0.6167
YAL061W	0.5656	0.5905
YLR226W	0.5655	0.6029
YGR042W	0.5656	0.556
YOL038W	0.5659	0.4033
YHR123W	0.5674	0.4645
YER032W	0.5677	0.567
YDR299W	0.5679	0.6453
YGR148C	0.5679	0.3874
YDR055W	0.5689	0.7141
YOL071W	0.5694	0.7509
YLR041W	0.5697	0.7519
YDL179W	0.5701	0.4411
YBR006W	0.5703	0.5807
YDR417C	0.5708	0.5938
YOL124C	0.5712	0.4055
YER008C	0.5713	0.5183
YGR245C	0.572	0.5784
YJL196C	0.5723	0.6538
YLR088W	0.5724	0.5487
YBR109C	0.5731	0.6468
YGL073W	0.5733	0.5115
YLL034C	0.5739	0.6236
YHR132C	0.5742	0.5914
YJL095W	0.5743	0.3958
YPR169W-A	0.5747	0.6703
YDL056W	0.5751	0.6471
YKR066C	0.5756	0.5456
YLR154W-A	0.5757	0.4569
YER123W	0.5758	0.7274
YPL145C	0.5759	0.643
YLR195C	0.5761	0.5275
YMR027W	0.5762	0.5986
YLR356W	0.5763	0.7912
YNL101W	0.5763	0.7048
YGR101W	0.5769	0.4152
YHR198C	0.577	0.744
YJL085W	0.5772	0.5017
YGR104C	0.5773	0.5918
YGL120C	0.5774	0.6549
YGR136W	0.5778	0.5603
YBR038W	0.5784	0.7248
YIR018W	0.579	0.4495
YDR003W-A	0.5798	0.6141
YML012W	0.58	0.602
YKL062W	0.5811	0.6965
YMR253C	0.5813	0.6268
YMR277W	0.5814	0.5818
YLR210W	0.5819	0.603
YCR032W	0.5821	0.5255
YMR026C	0.5822	0.5909
YIL146C	0.5829	0.6033
YLR243W	0.5829	0.6509
YBL001C	0.5834	0.6122
YDL200C	0.5835	0.5753
YPL039W	0.5845	0.591
YJL084C	0.5859	0.6118
YGL144C	0.5862	0.6533
YHR099W	0.5875	0.5938
YCR063W	0.5876	0.7029
YOR220W	0.5882	0.6565
YPR100W	0.5893	0.5762
YGR082W	0.5904	0.6386
YPL077C	0.5908	0.6364
YAL048C	0.5912	0.6444
YER122C	0.593	0.502
YPL163C	0.592	0.6193
YPL176C	0.593	0.6036
YDR427W	0.594	0.5155
YPL070W	0.5938	0.7134
YLR222C-A	0.594	0.7144
YPR016C	0.596	0.6677
YPR045C	0.5968	0.6499
YGR092W	0.5974	0.5464
YHL015W	0.5975	0.71
YIR010W	0.5987	0.5859
YGL199C	0.5989	0.6548
YLL004W	0.5997	0.5767
YDR345C	0.5999	0.6997
YOR149C	0.6004	0.5775
YNL124W	0.6005	0.6636
YPL114W	0.6007	0.6706
YLR368W	0.601	0.6411
YER092W	0.6011	0.6757
YOR233W	0.6013	0.4948
YDR060W	0.6027	0.4313
YFR017C	0.6015	0.6112
YHR192W	0.6027	0.5735
YNL049C	0.6041	0.4951
YGL030W	0.6054	0.5884
YMR126C	0.6064	0.5656
YBR052C	0.6067	0.637
YJL153C	0.6072	0.6483
YJL176C	0.6071	0.6495
YLL033W	0.6072	0.5501
YER007C-A	0.6106	0.6018
YDR330W	0.6107	0.6261
YPL126W	0.6107	0.6692
YMR041C	0.6108	0.6293
YLR191W	0.6109	0.7101
YJR147W	0.6114	0.7065
YIL034C	0.6118	0.5603
YMR225C	0.6119	0.5491
YJL082W	0.6122	0.7146
YPL194W	0.6128	0.7
YDR057W	0.6136	0.5383
YIL165C	0.6141	0.5697
YDL075W	0.6145	0.7219
YDR211W	0.6146	0.6453
YJL033W	0.615	0.7408
YMR305C	0.6158	0.5666
YMR077C	0.6159	0.6894
YOR341W	0.6159	0.5254
YGR134W	0.616	0.5917
YHL018W	0.6172	0.5527
YBR208C	0.618	0.6812
YPR079W	0.6191	0.4303
YHR005C-A	0.6199	0.2922
YKL026C	0.6198	0.6152
YIR003W	0.6199	0.6531
YBR017C	0.62	0.662
YEL058W	0.6205	0.4857
YMR025W	0.621	0.5936
YPL068C	0.621	0.6415
YGR133W	0.6226	0.6145
YEL001C	0.6229	0.5767
YOR075W	0.623	0.6405
YDR182W	0.6231	0.359
YBR263W	0.6239	0.7459
YPR052C	0.6241	0.5065
YOR369C	0.6242	0.6413
YGR142W	0.6243	0.7103
YLR153C	0.6248	0.6365
YIL019W	0.625	0.7547
YDR348C	0.6255	0.3465
YPL074W	0.6256	0.7188
YDR226W	0.626	0.5832
YPL008W	0.627	0.5298
YPR116W	0.6273	0.6281
YEL061C	0.6275	0.6969
YNL188W	0.6276	0.7118
YLR304C	0.629	0.6279
YER128W	0.6292	0.6522
YGR225W	0.6298	0.6142
YGR143W	0.631	0.6828
YKL088W	0.6314	0.8169
YBR141C	0.6319	0.6242
YOR290C	0.6332	0.6104
YGR068C	0.6333	0.656
YGR058W	0.634	0.7477
YBR101C	0.6341	0.6449
YNR008W	0.6352	0.607
YLR149C	0.6355	0.7756
YDR364C	0.6364	0.6364
YER141W	0.6376	0.5135
YNR039C	0.6382	0.4903
YNL125C	0.6386	0.5348
YKL047W	0.6402	0.6492
YMR080C	0.6389	0.7559
YML049C	0.6402	0.6908
YKL215C	0.6404	0.6758
YDR429C	0.643	0.6257
YLR321C	0.6418	0.6531
YNL273W	0.643	0.6731
YNL299W	0.6431	0.7061
YBL027W	0.644	0.5538
YHR112C	0.6441	0.7648
YER014W	0.6445	0.6357
YBL061C	0.6455	0.7377
YDL071C	0.6456	0.7416
YBL063W	0.6459	0.6948
YPR151C	0.6476	0.5509
YGL061C	0.6487	0.5879
YDL208W	0.6488	0.5794
YMR301C	0.6493	0.7588
YOR358W	0.6494	0.6255
YLR323C	0.6495	0.5917
YBL074C	0.6498	0.6449
YCR079W	0.6514	0.563
YPR084W	0.6517	0.7477
YJR002W	0.6524	0.7145
YLR040C	0.6538	0.2278
YJR077C	0.6542	0.5583
YBR097W	0.6539	0.6609
YER136W	0.6544	0.6715
YMR070W	0.6542	0.743
YPL213W	0.6544	0.6399
YDL085W	0.6557	0.6695
YDR124W	0.6561	0.6589
YGR145W	0.6565	0.7633
YDR241W	0.6573	0.6567
YCL018W	0.6574	0.6707
YJL073W	0.659	0.7776
YMR174C	0.6594	0.6667
YJL142C	0.6602	0.7278
YHR079C	0.6605	0.7345
YGL242C	0.6606	0.6891
YLL048C	0.6608	0.7889
YNR068C	0.6609	0.7014
YPL029W	0.6611	0.7214
YIR001C	0.6613	0.787
YPL150W	0.6613	0.68
YJR031C	0.6618	0.6657
YER113C	0.6621	0.7318
YCL058C	0.6626	0.678
YKL099C	0.6638	0.7479
YOR103C	0.664	0.7205
YDR424C	0.6649	0.7568
YBR244W	0.6652	0.6865
YDR160W	0.6653	0.7083
YKL002W	0.666	0.7302
YDR362C	0.6672	0.6506
YGR061C	0.6677	0.6251
YIL164C	0.6682	0.6352
YGL093W	0.6685	0.7086
YML042W	0.669	0.6555
YBL009W	0.6716	0.7313
YGR057C	0.6721	0.6599
YGR116W	0.6722	0.7644
YPR104C	0.6725	0.7905
YJL168C	0.6727	0.6671
YNL230C	0.6728	0.7889
YDR152W	0.6734	0.7678
YFL041W-A	0.6741	0.7369
YHR089C	0.6747	0.7608
YOR303W	0.6747	0.7074
YGL212W	0.6748	0.7425
YML097C	0.6748	0.687
YPL271W	0.675	0.6453
YLR182W	0.6753	0.695
YBR079C	0.6765	0.7083
YER079W	0.6762	0.7365
YCL055W	0.6765	0.6439
YER036C	0.6772	0.6515
YLR451W	0.6785	0.5858
YGR128C	0.6791	0.6759
YHR082C	0.6794	0.6395
YDR222W	0.6812	0.6337
YML081C-A	0.6815	0.7452
YDR359C	0.6816	0.7484
YNL291C	0.6816	0.5669
YDR287W	0.6822	0.7371
YDR369C	0.6823	0.7696
YKL076C	0.6828	0.6788
YGL228W	0.6844	0.7918
YHR069C	0.685	0.7607
YDL149W	0.6856	0.6133
YCR011C	0.6861	0.5901
YBL067C	0.6863	0.7041
YGR276C	0.6867	0.8057
YLR192C	0.6867	0.7824
YFL020C	0.687	0.6782
YDR464W	0.6879	0.7353
YPR165W	0.6888	0.7525
YGR135W	0.689	0.658
YDR067C	0.6905	0.7305
YBR255C-A	0.6906	0.6704
YDR125C	0.6907	0.6624
YPL012W	0.692	0.6938
YGR206W	0.6921	0.8164
YDL161W	0.6922	0.6148
YAL024C	0.6924	0.7183
YDL055C	0.6934	0.5371
YIR023W	0.6935	0.8481
YIL029C	0.6939	0.5151
YDR343C	0.6965	0.7254
YDR322W	0.6965	0.7732
YIL129C	0.6965	0.6433
YHR207C	0.6978	0.7972
YDL024C	0.6998	0.7612
YDR346C	0.7002	0.4436
YBR091C	0.7009	0.7858
YLR008C	0.7024	0.6079
YOR262W	0.7026	0.7694
YNL198C	0.7027	0.7008
YNL278W	0.7033	0.8838
YDR358W	0.7041	0.6283
YBL057C	0.7042	0.5844
YOR293W	0.7044	0.6133
YIR012W	0.7049	0.7519
YGR033C	0.7052	0.6676
YNL305C	0.7056	0.6726
YOL080C	0.7056	0.5875
